Panel	Marker	Allele	Size	Size.Min	Size.Max	Virtual	Color	Repeat	Marker.Min	Marker.Max	Offset	Short.Name	Full.Name	Gender.Marker	Quality.Sensor
GlobalFiler_Panel_v1	D3S1358	8	92.5	92	93	1	blue	4	90.5	146.5	60	GlobalFiler	GlobalFiler PCR Amplification Kit	FALSE	FALSE
GlobalFiler_Panel_v1	D3S1358	9	96.5	96	97	0	blue	4	90.5	146.5	60	GlobalFiler	GlobalFiler PCR Amplification Kit	FALSE	FALSE
GlobalFiler_Panel_v1	D3S1358	10	100.5	100	101	0	blue	4	90.5	146.5	60	GlobalFiler	GlobalFiler PCR Amplification Kit	FALSE	FALSE
GlobalFiler_Panel_v1	D3S1358	11	104.5	104	105	0	blue	4	90.5	146.5	60	GlobalFiler	GlobalFiler PCR Amplification Kit	FALSE	FALSE
GlobalFiler_Panel_v1	D3S1358	12	108.5	108	109	0	blue	4	90.5	146.5	60	GlobalFiler	GlobalFiler PCR Amplification Kit	FALSE	FALSE
GlobalFiler_Panel_v1	D3S1358	13	112.5	112	113	0	blue	4	90.5	146.5	60	GlobalFiler	GlobalFiler PCR Amplification Kit	FALSE	FALSE
GlobalFiler_Panel_v1	D3S1358	14	116.5	116	117	0	blue	4	90.5	146.5	60	GlobalFiler	GlobalFiler PCR Amplification Kit	FALSE	FALSE
GlobalFiler_Panel_v1	D3S1358	15	120.5	120	121	0	blue	4	90.5	146.5	60	GlobalFiler	GlobalFiler PCR Amplification Kit	FALSE	FALSE
GlobalFiler_Panel_v1	D3S1358	15.2	122.5	122	123	1	blue	4	90.5	146.5	60	GlobalFiler	GlobalFiler PCR Amplification Kit	FALSE	FALSE
GlobalFiler_Panel_v1	D3S1358	16	124.5	124	125	0	blue	4	90.5	146.5	60	GlobalFiler	GlobalFiler PCR Amplification Kit	FALSE	FALSE
GlobalFiler_Panel_v1	D3S1358	16.2	126.5	126	127	1	blue	4	90.5	146.5	60	GlobalFiler	GlobalFiler PCR Amplification Kit	FALSE	FALSE
GlobalFiler_Panel_v1	D3S1358	17	128.5	128	129	0	blue	4	90.5	146.5	60	GlobalFiler	GlobalFiler PCR Amplification Kit	FALSE	FALSE
GlobalFiler_Panel_v1	D3S1358	17.1	129.5	129.1	129.95	1	blue	4	90.5	146.5	60	GlobalFiler	GlobalFiler PCR Amplification Kit	FALSE	FALSE
GlobalFiler_Panel_v1	D3S1358	17.2	130.5	130.05	131	1	blue	4	90.5	146.5	60	GlobalFiler	GlobalFiler PCR Amplification Kit	FALSE	FALSE
GlobalFiler_Panel_v1	D3S1358	18	132.5	132	133	0	blue	4	90.5	146.5	60	GlobalFiler	GlobalFiler PCR Amplification Kit	FALSE	FALSE
GlobalFiler_Panel_v1	D3S1358	18.2	134.5	134	135	1	blue	4	90.5	146.5	60	GlobalFiler	GlobalFiler PCR Amplification Kit	FALSE	FALSE
GlobalFiler_Panel_v1	D3S1358	19	136.5	136	137	0	blue	4	90.5	146.5	60	GlobalFiler	GlobalFiler PCR Amplification Kit	FALSE	FALSE
GlobalFiler_Panel_v1	D3S1358	20	140.5	140	141	0	blue	4	90.5	146.5	60	GlobalFiler	GlobalFiler PCR Amplification Kit	FALSE	FALSE
GlobalFiler_Panel_v1	D3S1358	20.1	141.5	141.1	142	1	blue	4	90.5	146.5	60	GlobalFiler	GlobalFiler PCR Amplification Kit	FALSE	FALSE
GlobalFiler_Panel_v1	D3S1358	21	144.5	144	145	1	blue	4	90.5	146.5	60	GlobalFiler	GlobalFiler PCR Amplification Kit	FALSE	FALSE
GlobalFiler_Panel_v1	vWA	10	153	152.5	153.5	1	blue	4	151	215	113	GlobalFiler	GlobalFiler PCR Amplification Kit	FALSE	FALSE
GlobalFiler_Panel_v1	vWA	11	157	156.5	157.5	0	blue	4	151	215	113	GlobalFiler	GlobalFiler PCR Amplification Kit	FALSE	FALSE
GlobalFiler_Panel_v1	vWA	12	161	160.5	161.5	0	blue	4	151	215	113	GlobalFiler	GlobalFiler PCR Amplification Kit	FALSE	FALSE
GlobalFiler_Panel_v1	vWA	13	165	164.5	165.5	0	blue	4	151	215	113	GlobalFiler	GlobalFiler PCR Amplification Kit	FALSE	FALSE
GlobalFiler_Panel_v1	vWA	14	169	168.5	169.5	0	blue	4	151	215	113	GlobalFiler	GlobalFiler PCR Amplification Kit	FALSE	FALSE
GlobalFiler_Panel_v1	vWA	15	173	172.5	173.5	0	blue	4	151	215	113	GlobalFiler	GlobalFiler PCR Amplification Kit	FALSE	FALSE
GlobalFiler_Panel_v1	vWA	15.2	175	174.5	175.5	1	blue	4	151	215	113	GlobalFiler	GlobalFiler PCR Amplification Kit	FALSE	FALSE
GlobalFiler_Panel_v1	vWA	16	177	176.5	177.5	0	blue	4	151	215	113	GlobalFiler	GlobalFiler PCR Amplification Kit	FALSE	FALSE
GlobalFiler_Panel_v1	vWA	17	181	180.5	181.5	0	blue	4	151	215	113	GlobalFiler	GlobalFiler PCR Amplification Kit	FALSE	FALSE
GlobalFiler_Panel_v1	vWA	18	185	184.5	185.5	0	blue	4	151	215	113	GlobalFiler	GlobalFiler PCR Amplification Kit	FALSE	FALSE
GlobalFiler_Panel_v1	vWA	18.2	187	186.5	187.5	1	blue	4	151	215	113	GlobalFiler	GlobalFiler PCR Amplification Kit	FALSE	FALSE
GlobalFiler_Panel_v1	vWA	19	189	188.5	189.5	0	blue	4	151	215	113	GlobalFiler	GlobalFiler PCR Amplification Kit	FALSE	FALSE
GlobalFiler_Panel_v1	vWA	20	193	192.5	193.5	0	blue	4	151	215	113	GlobalFiler	GlobalFiler PCR Amplification Kit	FALSE	FALSE
GlobalFiler_Panel_v1	vWA	21	197	196.5	197.5	0	blue	4	151	215	113	GlobalFiler	GlobalFiler PCR Amplification Kit	FALSE	FALSE
GlobalFiler_Panel_v1	vWA	22	201	200.5	201.5	0	blue	4	151	215	113	GlobalFiler	GlobalFiler PCR Amplification Kit	FALSE	FALSE
GlobalFiler_Panel_v1	vWA	23	205	204.5	205.5	0	blue	4	151	215	113	GlobalFiler	GlobalFiler PCR Amplification Kit	FALSE	FALSE
GlobalFiler_Panel_v1	vWA	24	209	208.5	209.5	0	blue	4	151	215	113	GlobalFiler	GlobalFiler PCR Amplification Kit	FALSE	FALSE
GlobalFiler_Panel_v1	vWA	25	213	212.5	213.5	1	blue	4	151	215	113	GlobalFiler	GlobalFiler PCR Amplification Kit	FALSE	FALSE
GlobalFiler_Panel_v1	D16S539	4	223.5	223	224	1	blue	4	221.5	273.5	208	GlobalFiler	GlobalFiler PCR Amplification Kit	FALSE	FALSE
GlobalFiler_Panel_v1	D16S539	5	227.5	227	228	0	blue	4	221.5	273.5	208	GlobalFiler	GlobalFiler PCR Amplification Kit	FALSE	FALSE
GlobalFiler_Panel_v1	D16S539	6	231.5	231	232	1	blue	4	221.5	273.5	208	GlobalFiler	GlobalFiler PCR Amplification Kit	FALSE	FALSE
GlobalFiler_Panel_v1	D16S539	7	235.5	235	236	1	blue	4	221.5	273.5	208	GlobalFiler	GlobalFiler PCR Amplification Kit	FALSE	FALSE
GlobalFiler_Panel_v1	D16S539	8	239.5	239	240	0	blue	4	221.5	273.5	208	GlobalFiler	GlobalFiler PCR Amplification Kit	FALSE	FALSE
GlobalFiler_Panel_v1	D16S539	8.3	242.5	242	242.9	1	blue	4	221.5	273.5	208	GlobalFiler	GlobalFiler PCR Amplification Kit	FALSE	FALSE
GlobalFiler_Panel_v1	D16S539	9	243.5	243	244	0	blue	4	221.5	273.5	208	GlobalFiler	GlobalFiler PCR Amplification Kit	FALSE	FALSE
GlobalFiler_Panel_v1	D16S539	9.3	246.5	246	246.9	1	blue	4	221.5	273.5	208	GlobalFiler	GlobalFiler PCR Amplification Kit	FALSE	FALSE
GlobalFiler_Panel_v1	D16S539	10	247.5	247	248	0	blue	4	221.5	273.5	208	GlobalFiler	GlobalFiler PCR Amplification Kit	FALSE	FALSE
GlobalFiler_Panel_v1	D16S539	11	251.5	251	252	0	blue	4	221.5	273.5	208	GlobalFiler	GlobalFiler PCR Amplification Kit	FALSE	FALSE
GlobalFiler_Panel_v1	D16S539	11.3	254.5	254	254.9	1	blue	4	221.5	273.5	208	GlobalFiler	GlobalFiler PCR Amplification Kit	FALSE	FALSE
GlobalFiler_Panel_v1	D16S539	12	255.5	255	256	0	blue	4	221.5	273.5	208	GlobalFiler	GlobalFiler PCR Amplification Kit	FALSE	FALSE
GlobalFiler_Panel_v1	D16S539	12.1	256.5	256.1	256.95	1	blue	4	221.5	273.5	208	GlobalFiler	GlobalFiler PCR Amplification Kit	FALSE	FALSE
GlobalFiler_Panel_v1	D16S539	12.2	257.5	257.05	258	1	blue	4	221.5	273.5	208	GlobalFiler	GlobalFiler PCR Amplification Kit	FALSE	FALSE
GlobalFiler_Panel_v1	D16S539	13	259.5	259	260	0	blue	4	221.5	273.5	208	GlobalFiler	GlobalFiler PCR Amplification Kit	FALSE	FALSE
GlobalFiler_Panel_v1	D16S539	13.3	262.5	262	262.9	1	blue	4	221.5	273.5	208	GlobalFiler	GlobalFiler PCR Amplification Kit	FALSE	FALSE
GlobalFiler_Panel_v1	D16S539	14	263.5	263	264	0	blue	4	221.5	273.5	208	GlobalFiler	GlobalFiler PCR Amplification Kit	FALSE	FALSE
GlobalFiler_Panel_v1	D16S539	15	267.5	267	268	0	blue	4	221.5	273.5	208	GlobalFiler	GlobalFiler PCR Amplification Kit	FALSE	FALSE
GlobalFiler_Panel_v1	D16S539	16	271.5	271	272	1	blue	4	221.5	273.5	208	GlobalFiler	GlobalFiler PCR Amplification Kit	FALSE	FALSE
GlobalFiler_Panel_v1	CSF1PO	5	279	278.5	279.5	1	blue	4	277	325	259	GlobalFiler	GlobalFiler PCR Amplification Kit	FALSE	FALSE
GlobalFiler_Panel_v1	CSF1PO	6	283	282.5	283.5	0	blue	4	277	325	259	GlobalFiler	GlobalFiler PCR Amplification Kit	FALSE	FALSE
GlobalFiler_Panel_v1	CSF1PO	7	287	286.5	287.5	0	blue	4	277	325	259	GlobalFiler	GlobalFiler PCR Amplification Kit	FALSE	FALSE
GlobalFiler_Panel_v1	CSF1PO	7.3	290	289.5	290.4	1	blue	4	277	325	259	GlobalFiler	GlobalFiler PCR Amplification Kit	FALSE	FALSE
GlobalFiler_Panel_v1	CSF1PO	8	291	290.5	291.5	0	blue	4	277	325	259	GlobalFiler	GlobalFiler PCR Amplification Kit	FALSE	FALSE
GlobalFiler_Panel_v1	CSF1PO	8.1	292	291.6	292.5	1	blue	4	277	325	259	GlobalFiler	GlobalFiler PCR Amplification Kit	FALSE	FALSE
GlobalFiler_Panel_v1	CSF1PO	9	295	294.5	295.5	0	blue	4	277	325	259	GlobalFiler	GlobalFiler PCR Amplification Kit	FALSE	FALSE
GlobalFiler_Panel_v1	CSF1PO	9.1	296	295.6	296.5	1	blue	4	277	325	259	GlobalFiler	GlobalFiler PCR Amplification Kit	FALSE	FALSE
GlobalFiler_Panel_v1	CSF1PO	10	299	298.5	299.5	0	blue	4	277	325	259	GlobalFiler	GlobalFiler PCR Amplification Kit	FALSE	FALSE
GlobalFiler_Panel_v1	CSF1PO	10.1	300	299.6	300.45	1	blue	4	277	325	259	GlobalFiler	GlobalFiler PCR Amplification Kit	FALSE	FALSE
GlobalFiler_Panel_v1	CSF1PO	10.2	301	300.55	301.45	1	blue	4	277	325	259	GlobalFiler	GlobalFiler PCR Amplification Kit	FALSE	FALSE
GlobalFiler_Panel_v1	CSF1PO	10.3	302	301.55	302.4	1	blue	4	277	325	259	GlobalFiler	GlobalFiler PCR Amplification Kit	FALSE	FALSE
GlobalFiler_Panel_v1	CSF1PO	11	303	302.5	303.5	0	blue	4	277	325	259	GlobalFiler	GlobalFiler PCR Amplification Kit	FALSE	FALSE
GlobalFiler_Panel_v1	CSF1PO	11.1	304	303.6	304.5	1	blue	4	277	325	259	GlobalFiler	GlobalFiler PCR Amplification Kit	FALSE	FALSE
GlobalFiler_Panel_v1	CSF1PO	11.3	306	305.5	306.4	1	blue	4	277	325	259	GlobalFiler	GlobalFiler PCR Amplification Kit	FALSE	FALSE
GlobalFiler_Panel_v1	CSF1PO	12	307	306.5	307.5	0	blue	4	277	325	259	GlobalFiler	GlobalFiler PCR Amplification Kit	FALSE	FALSE
GlobalFiler_Panel_v1	CSF1PO	12.1	308	307.6	308.5	1	blue	4	277	325	259	GlobalFiler	GlobalFiler PCR Amplification Kit	FALSE	FALSE
GlobalFiler_Panel_v1	CSF1PO	12.3	310	309.5	310.4	1	blue	4	277	325	259	GlobalFiler	GlobalFiler PCR Amplification Kit	FALSE	FALSE
GlobalFiler_Panel_v1	CSF1PO	13	311	310.5	311.5	0	blue	4	277	325	259	GlobalFiler	GlobalFiler PCR Amplification Kit	FALSE	FALSE
GlobalFiler_Panel_v1	CSF1PO	14	315	314.5	315.5	0	blue	4	277	325	259	GlobalFiler	GlobalFiler PCR Amplification Kit	FALSE	FALSE
GlobalFiler_Panel_v1	CSF1PO	15	319	318.5	319.5	0	blue	4	277	325	259	GlobalFiler	GlobalFiler PCR Amplification Kit	FALSE	FALSE
GlobalFiler_Panel_v1	CSF1PO	16	323	322.5	323.5	1	blue	4	277	325	259	GlobalFiler	GlobalFiler PCR Amplification Kit	FALSE	FALSE
GlobalFiler_Panel_v1	TPOX	4	334.5	334	335	1	blue	4	332.5	384.5	318	GlobalFiler	GlobalFiler PCR Amplification Kit	FALSE	FALSE
GlobalFiler_Panel_v1	TPOX	5	338.5	338	339	0	blue	4	332.5	384.5	318	GlobalFiler	GlobalFiler PCR Amplification Kit	FALSE	FALSE
GlobalFiler_Panel_v1	TPOX	6	342.5	342	343	0	blue	4	332.5	384.5	318	GlobalFiler	GlobalFiler PCR Amplification Kit	FALSE	FALSE
GlobalFiler_Panel_v1	TPOX	7	346.5	346	347	0	blue	4	332.5	384.5	318	GlobalFiler	GlobalFiler PCR Amplification Kit	FALSE	FALSE
GlobalFiler_Panel_v1	TPOX	7.1	347.5	347.1	348	1	blue	4	332.5	384.5	318	GlobalFiler	GlobalFiler PCR Amplification Kit	FALSE	FALSE
GlobalFiler_Panel_v1	TPOX	7.3	349.5	349	349.9	1	blue	4	332.5	384.5	318	GlobalFiler	GlobalFiler PCR Amplification Kit	FALSE	FALSE
GlobalFiler_Panel_v1	TPOX	8	350.5	350	351	0	blue	4	332.5	384.5	318	GlobalFiler	GlobalFiler PCR Amplification Kit	FALSE	FALSE
GlobalFiler_Panel_v1	TPOX	9	354.5	354	355	0	blue	4	332.5	384.5	318	GlobalFiler	GlobalFiler PCR Amplification Kit	FALSE	FALSE
GlobalFiler_Panel_v1	TPOX	10	358.5	358	359	0	blue	4	332.5	384.5	318	GlobalFiler	GlobalFiler PCR Amplification Kit	FALSE	FALSE
GlobalFiler_Panel_v1	TPOX	10.1	359.5	359.1	360	1	blue	4	332.5	384.5	318	GlobalFiler	GlobalFiler PCR Amplification Kit	FALSE	FALSE
GlobalFiler_Panel_v1	TPOX	10.3	361.5	361	361.9	1	blue	4	332.5	384.5	318	GlobalFiler	GlobalFiler PCR Amplification Kit	FALSE	FALSE
GlobalFiler_Panel_v1	TPOX	11	362.5	362	363	0	blue	4	332.5	384.5	318	GlobalFiler	GlobalFiler PCR Amplification Kit	FALSE	FALSE
GlobalFiler_Panel_v1	TPOX	12	366.5	366	367	0	blue	4	332.5	384.5	318	GlobalFiler	GlobalFiler PCR Amplification Kit	FALSE	FALSE
GlobalFiler_Panel_v1	TPOX	13	370.5	370	371	0	blue	4	332.5	384.5	318	GlobalFiler	GlobalFiler PCR Amplification Kit	FALSE	FALSE
GlobalFiler_Panel_v1	TPOX	14	374.5	374	375	0	blue	4	332.5	384.5	318	GlobalFiler	GlobalFiler PCR Amplification Kit	FALSE	FALSE
GlobalFiler_Panel_v1	TPOX	15	378.5	378	379	0	blue	4	332.5	384.5	318	GlobalFiler	GlobalFiler PCR Amplification Kit	FALSE	FALSE
GlobalFiler_Panel_v1	TPOX	16	382.5	382	383	1	blue	4	332.5	384.5	318	GlobalFiler	GlobalFiler PCR Amplification Kit	FALSE	FALSE
GlobalFiler_Panel_v1	D8S1179	4	110.5	110	111	1	green	4	108.5	176.5	94	GlobalFiler	GlobalFiler PCR Amplification Kit	FALSE	FALSE
GlobalFiler_Panel_v1	D8S1179	5	114.5	114	115	0	green	4	108.5	176.5	94	GlobalFiler	GlobalFiler PCR Amplification Kit	FALSE	FALSE
GlobalFiler_Panel_v1	D8S1179	6	118.5	118	119	0	green	4	108.5	176.5	94	GlobalFiler	GlobalFiler PCR Amplification Kit	FALSE	FALSE
GlobalFiler_Panel_v1	D8S1179	7	122.5	122	123	0	green	4	108.5	176.5	94	GlobalFiler	GlobalFiler PCR Amplification Kit	FALSE	FALSE
GlobalFiler_Panel_v1	D8S1179	8	126.5	126	127	0	green	4	108.5	176.5	94	GlobalFiler	GlobalFiler PCR Amplification Kit	FALSE	FALSE
GlobalFiler_Panel_v1	D8S1179	9	130.5	130	131	0	green	4	108.5	176.5	94	GlobalFiler	GlobalFiler PCR Amplification Kit	FALSE	FALSE
GlobalFiler_Panel_v1	D8S1179	10	134.5	134	135	0	green	4	108.5	176.5	94	GlobalFiler	GlobalFiler PCR Amplification Kit	FALSE	FALSE
GlobalFiler_Panel_v1	D8S1179	10.2	136.5	136	137	1	green	4	108.5	176.5	94	GlobalFiler	GlobalFiler PCR Amplification Kit	FALSE	FALSE
GlobalFiler_Panel_v1	D8S1179	11	138.5	138	139	0	green	4	108.5	176.5	94	GlobalFiler	GlobalFiler PCR Amplification Kit	FALSE	FALSE
GlobalFiler_Panel_v1	D8S1179	12	142.5	142	143	0	green	4	108.5	176.5	94	GlobalFiler	GlobalFiler PCR Amplification Kit	FALSE	FALSE
GlobalFiler_Panel_v1	D8S1179	12.3	145.5	145	145.9	1	green	4	108.5	176.5	94	GlobalFiler	GlobalFiler PCR Amplification Kit	FALSE	FALSE
GlobalFiler_Panel_v1	D8S1179	13	146.5	146	147	0	green	4	108.5	176.5	94	GlobalFiler	GlobalFiler PCR Amplification Kit	FALSE	FALSE
GlobalFiler_Panel_v1	D8S1179	13.3	149.5	149	149.9	1	green	4	108.5	176.5	94	GlobalFiler	GlobalFiler PCR Amplification Kit	FALSE	FALSE
GlobalFiler_Panel_v1	D8S1179	14	150.5	150	151	0	green	4	108.5	176.5	94	GlobalFiler	GlobalFiler PCR Amplification Kit	FALSE	FALSE
GlobalFiler_Panel_v1	D8S1179	15	154.5	154	155	0	green	4	108.5	176.5	94	GlobalFiler	GlobalFiler PCR Amplification Kit	FALSE	FALSE
GlobalFiler_Panel_v1	D8S1179	15.3	157.5	157	157.9	1	green	4	108.5	176.5	94	GlobalFiler	GlobalFiler PCR Amplification Kit	FALSE	FALSE
GlobalFiler_Panel_v1	D8S1179	16	158.5	158	159	0	green	4	108.5	176.5	94	GlobalFiler	GlobalFiler PCR Amplification Kit	FALSE	FALSE
GlobalFiler_Panel_v1	D8S1179	17	162.5	162	163	0	green	4	108.5	176.5	94	GlobalFiler	GlobalFiler PCR Amplification Kit	FALSE	FALSE
GlobalFiler_Panel_v1	D8S1179	18	166.5	166	167	0	green	4	108.5	176.5	94	GlobalFiler	GlobalFiler PCR Amplification Kit	FALSE	FALSE
GlobalFiler_Panel_v1	D8S1179	19	170.5	170	171	0	green	4	108.5	176.5	94	GlobalFiler	GlobalFiler PCR Amplification Kit	FALSE	FALSE
GlobalFiler_Panel_v1	D8S1179	20	174.5	174	175	1	green	4	108.5	176.5	94	GlobalFiler	GlobalFiler PCR Amplification Kit	FALSE	FALSE
GlobalFiler_Panel_v1	D21S11	23.2	181.5	181	182	1	green	4	179.5	246.5	88	GlobalFiler	GlobalFiler PCR Amplification Kit	FALSE	FALSE
GlobalFiler_Panel_v1	D21S11	24	183.5	183	184	0	green	4	179.5	246.5	88	GlobalFiler	GlobalFiler PCR Amplification Kit	FALSE	FALSE
GlobalFiler_Panel_v1	D21S11	24.2	185.5	185	186	0	green	4	179.5	246.5	88	GlobalFiler	GlobalFiler PCR Amplification Kit	FALSE	FALSE
GlobalFiler_Panel_v1	D21S11	24.3	186.5	186.1	186.9	1	green	4	179.5	246.5	88	GlobalFiler	GlobalFiler PCR Amplification Kit	FALSE	FALSE
GlobalFiler_Panel_v1	D21S11	25	187.5	187	188	0	green	4	179.5	246.5	88	GlobalFiler	GlobalFiler PCR Amplification Kit	FALSE	FALSE
GlobalFiler_Panel_v1	D21S11	25.2	189.5	189	189.95	1	green	4	179.5	246.5	88	GlobalFiler	GlobalFiler PCR Amplification Kit	FALSE	FALSE
GlobalFiler_Panel_v1	D21S11	25.3	190.5	190.05	190.9	1	green	4	179.5	246.5	88	GlobalFiler	GlobalFiler PCR Amplification Kit	FALSE	FALSE
GlobalFiler_Panel_v1	D21S11	26	191.5	191	192	0	green	4	179.5	246.5	88	GlobalFiler	GlobalFiler PCR Amplification Kit	FALSE	FALSE
GlobalFiler_Panel_v1	D21S11	26.2	193.5	193	194	1	green	4	179.5	246.5	88	GlobalFiler	GlobalFiler PCR Amplification Kit	FALSE	FALSE
GlobalFiler_Panel_v1	D21S11	27	195.5	195	196	0	green	4	179.5	246.5	88	GlobalFiler	GlobalFiler PCR Amplification Kit	FALSE	FALSE
GlobalFiler_Panel_v1	D21S11	27.1	196.5	196.1	196.95	1	green	4	179.5	246.5	88	GlobalFiler	GlobalFiler PCR Amplification Kit	FALSE	FALSE
GlobalFiler_Panel_v1	D21S11	27.2	197.5	197.05	198	1	green	4	179.5	246.5	88	GlobalFiler	GlobalFiler PCR Amplification Kit	FALSE	FALSE
GlobalFiler_Panel_v1	D21S11	28	199.5	199	200	0	green	4	179.5	246.5	88	GlobalFiler	GlobalFiler PCR Amplification Kit	FALSE	FALSE
GlobalFiler_Panel_v1	D21S11	28.1	200.5	200.1	200.9	1	green	4	179.5	246.5	88	GlobalFiler	GlobalFiler PCR Amplification Kit	FALSE	FALSE
GlobalFiler_Panel_v1	D21S11	28.2	201.5	201	202	0	green	4	179.5	246.5	88	GlobalFiler	GlobalFiler PCR Amplification Kit	FALSE	FALSE
GlobalFiler_Panel_v1	D21S11	28.3	202.5	202.1	202.9	1	green	4	179.5	246.5	88	GlobalFiler	GlobalFiler PCR Amplification Kit	FALSE	FALSE
GlobalFiler_Panel_v1	D21S11	29	203.5	203	204	0	green	4	179.5	246.5	88	GlobalFiler	GlobalFiler PCR Amplification Kit	FALSE	FALSE
GlobalFiler_Panel_v1	D21S11	29.1	204.5	204.1	204.9	1	green	4	179.5	246.5	88	GlobalFiler	GlobalFiler PCR Amplification Kit	FALSE	FALSE
GlobalFiler_Panel_v1	D21S11	29.2	205.5	205	206	0	green	4	179.5	246.5	88	GlobalFiler	GlobalFiler PCR Amplification Kit	FALSE	FALSE
GlobalFiler_Panel_v1	D21S11	29.3	206.5	206.1	206.9	1	green	4	179.5	246.5	88	GlobalFiler	GlobalFiler PCR Amplification Kit	FALSE	FALSE
GlobalFiler_Panel_v1	D21S11	30	207.5	207	208	0	green	4	179.5	246.5	88	GlobalFiler	GlobalFiler PCR Amplification Kit	FALSE	FALSE
GlobalFiler_Panel_v1	D21S11	30.1	208.5	208.1	208.9	1	green	4	179.5	246.5	88	GlobalFiler	GlobalFiler PCR Amplification Kit	FALSE	FALSE
GlobalFiler_Panel_v1	D21S11	30.2	209.5	209	210	0	green	4	179.5	246.5	88	GlobalFiler	GlobalFiler PCR Amplification Kit	FALSE	FALSE
GlobalFiler_Panel_v1	D21S11	30.3	210.5	210.1	210.9	1	green	4	179.5	246.5	88	GlobalFiler	GlobalFiler PCR Amplification Kit	FALSE	FALSE
GlobalFiler_Panel_v1	D21S11	31	211.5	211	212	0	green	4	179.5	246.5	88	GlobalFiler	GlobalFiler PCR Amplification Kit	FALSE	FALSE
GlobalFiler_Panel_v1	D21S11	31.1	212.5	212.1	212.9	1	green	4	179.5	246.5	88	GlobalFiler	GlobalFiler PCR Amplification Kit	FALSE	FALSE
GlobalFiler_Panel_v1	D21S11	31.2	213.5	213	214	0	green	4	179.5	246.5	88	GlobalFiler	GlobalFiler PCR Amplification Kit	FALSE	FALSE
GlobalFiler_Panel_v1	D21S11	31.3	214.5	214.1	214.9	1	green	4	179.5	246.5	88	GlobalFiler	GlobalFiler PCR Amplification Kit	FALSE	FALSE
GlobalFiler_Panel_v1	D21S11	32	215.5	215	216	0	green	4	179.5	246.5	88	GlobalFiler	GlobalFiler PCR Amplification Kit	FALSE	FALSE
GlobalFiler_Panel_v1	D21S11	32.1	216.5	216.1	216.9	1	green	4	179.5	246.5	88	GlobalFiler	GlobalFiler PCR Amplification Kit	FALSE	FALSE
GlobalFiler_Panel_v1	D21S11	32.2	217.5	217	218	0	green	4	179.5	246.5	88	GlobalFiler	GlobalFiler PCR Amplification Kit	FALSE	FALSE
GlobalFiler_Panel_v1	D21S11	32.3	218.5	218.1	218.9	1	green	4	179.5	246.5	88	GlobalFiler	GlobalFiler PCR Amplification Kit	FALSE	FALSE
GlobalFiler_Panel_v1	D21S11	33	219.5	219	220	0	green	4	179.5	246.5	88	GlobalFiler	GlobalFiler PCR Amplification Kit	FALSE	FALSE
GlobalFiler_Panel_v1	D21S11	33.1	220.5	220.1	220.9	1	green	4	179.5	246.5	88	GlobalFiler	GlobalFiler PCR Amplification Kit	FALSE	FALSE
GlobalFiler_Panel_v1	D21S11	33.2	221.5	221	222	0	green	4	179.5	246.5	88	GlobalFiler	GlobalFiler PCR Amplification Kit	FALSE	FALSE
GlobalFiler_Panel_v1	D21S11	33.3	222.5	222.1	222.9	1	green	4	179.5	246.5	88	GlobalFiler	GlobalFiler PCR Amplification Kit	FALSE	FALSE
GlobalFiler_Panel_v1	D21S11	34	223.5	223	224	0	green	4	179.5	246.5	88	GlobalFiler	GlobalFiler PCR Amplification Kit	FALSE	FALSE
GlobalFiler_Panel_v1	D21S11	34.1	224.5	224.1	224.9	1	green	4	179.5	246.5	88	GlobalFiler	GlobalFiler PCR Amplification Kit	FALSE	FALSE
GlobalFiler_Panel_v1	D21S11	34.2	225.5	225	226	0	green	4	179.5	246.5	88	GlobalFiler	GlobalFiler PCR Amplification Kit	FALSE	FALSE
GlobalFiler_Panel_v1	D21S11	35	227.5	227	228	0	green	4	179.5	246.5	88	GlobalFiler	GlobalFiler PCR Amplification Kit	FALSE	FALSE
GlobalFiler_Panel_v1	D21S11	35.1	228.5	228.1	228.9	1	green	4	179.5	246.5	88	GlobalFiler	GlobalFiler PCR Amplification Kit	FALSE	FALSE
GlobalFiler_Panel_v1	D21S11	35.2	229.5	229	230	0	green	4	179.5	246.5	88	GlobalFiler	GlobalFiler PCR Amplification Kit	FALSE	FALSE
GlobalFiler_Panel_v1	D21S11	36	231.5	231	232	0	green	4	179.5	246.5	88	GlobalFiler	GlobalFiler PCR Amplification Kit	FALSE	FALSE
GlobalFiler_Panel_v1	D21S11	36.1	232.5	232.1	232.95	1	green	4	179.5	246.5	88	GlobalFiler	GlobalFiler PCR Amplification Kit	FALSE	FALSE
GlobalFiler_Panel_v1	D21S11	36.2	233.5	233.05	234	1	green	4	179.5	246.5	88	GlobalFiler	GlobalFiler PCR Amplification Kit	FALSE	FALSE
GlobalFiler_Panel_v1	D21S11	37	235.5	235	236	0	green	4	179.5	246.5	88	GlobalFiler	GlobalFiler PCR Amplification Kit	FALSE	FALSE
GlobalFiler_Panel_v1	D21S11	37.2	237.5	237	238	1	green	4	179.5	246.5	88	GlobalFiler	GlobalFiler PCR Amplification Kit	FALSE	FALSE
GlobalFiler_Panel_v1	D21S11	38	239.5	239	240	0	green	4	179.5	246.5	88	GlobalFiler	GlobalFiler PCR Amplification Kit	FALSE	FALSE
